ID;f1_keyword;f2_language;f3_searchloc;f4_destination;ranking;lon;lat
20Wo;Tourist attraction;French;Schaarbeek;in Brussels;14;50,84139;4,39048
20Wo;Tourist attraction;French;Schaarbeek;in Brussels;15;50,84309;4,35913
20Wo;Tourist attraction;French;Schaarbeek;in Brussels;16;50,84196;4,36238
20Wo;Tourist attraction;French;Schaarbeek;in Brussels;17;50,84783;4,36011
20Wo;Tourist attraction;French;Schaarbeek;in Brussels;18;50,84169;4,35827
20Wo;Tourist attraction;French;Schaarbeek;in Brussels;19;50,87775;4,37919
20Wo;Tourist attraction;French;Schaarbeek;in Brussels;20;50,85107;4,36007
20Xp;Tourist attraction;English;Ukkel;in Brussels;1;50,84265;4,36051
20Xp;Tourist attraction;English;Ukkel;in Brussels;2;50,84673;4,35241
20Xp;Tourist attraction;English;Ukkel;in Brussels;3;50,84437;4,35592
20Xp;Tourist attraction;English;Ukkel;in Brussels;4;50,84499;4,34999
20Xp;Tourist attraction;English;Ukkel;in Brussels;5;50,84139;4,39048
20Xp;Tourist attraction;English;Ukkel;in Brussels;6;50,89494;4,34155
20Xp;Tourist attraction;English;Ukkel;in Brussels;7;50,89408;4,33894
20Xp;Tourist attraction;English;Ukkel;in Brussels;8;50,84783;4,36011
20Xp;Tourist attraction;English;Ukkel;in Brussels;9;50,84309;4,35913
20Xp;Tourist attraction;English;Ukkel;in Brussels;10;50,84013;4,35583
20Xp;Tourist attraction;English;Ukkel;in Brussels;11;50,84129;4,39292
20Xp;Tourist attraction;English;Ukkel;in Brussels;12;50,85107;4,36007
20Xp;Tourist attraction;English;Ukkel;in Brussels;13;50,84198;4,3579
20Xp;Tourist attraction;English;Ukkel;in Brussels;14;50,84808;4,35525
20Xp;Tourist attraction;English;Ukkel;in Brussels;15;50,84659;4,35199
20Xp;Tourist attraction;English;Ukkel;in Brussels;16;50,87775;4,37919
20Xp;Tourist attraction;English;Ukkel;in Brussels;17;50,84245;4,35924
20Xp;Tourist attraction;English;Ukkel;in Brussels;18;50,84696;4,35274
20Xp;Tourist attraction;English;Ukkel;in Brussels;19;50,83921;4,3924
20Xp;Tourist attraction;English;Ukkel;in Brussels;20;50,84659;4,35468
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;1;50,84499;4,34999
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;2;50,89494;4,34155
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;3;50,84673;4,35241
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;4;50,84265;4,36051
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;5;50,84659;4,35199
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;6;50,89408;4,33894
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;7;50,84196;4,36238
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;8;50,84139;4,39048
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;9;50,84129;4,39292
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;10;50,8467;4,35212
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;11;50,84245;4,35924
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;12;50,84783;4,36011
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;13;50,84291;4,36001
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;14;50,84535;4,35035
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;15;50,83934;4,39342
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;16;50,84309;4,35913
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;17;50,85011;4,36356
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;18;50,83983;4,37404
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;19;50,85107;4,36007
20Yp;Tourist attraction;Dutch;Ukkel;in Brussels;20;50,84437;4,35592
20Wp;Tourist attraction;French;Ukkel;in Brussels;1;50,84245;4,35924
20Wp;Tourist attraction;French;Ukkel;in Brussels;2;50,84499;4,34999
20Wp;Tourist attraction;French;Ukkel;in Brussels;3;50,84673;4,35241
20Wp;Tourist attraction;French;Ukkel;in Brussels;4;50,89408;4,33894
20Wp;Tourist attraction;French;Ukkel;in Brussels;5;50,89494;4,34155
20Wp;Tourist attraction;French;Ukkel;in Brussels;6;50,85082;4,34981
20Wp;Tourist attraction;French;Ukkel;in Brussels;7;50,84265;4,36051
20Wp;Tourist attraction;French;Ukkel;in Brussels;8;50,84437;4,35592
20Wp;Tourist attraction;French;Ukkel;in Brussels;9;50,90308;4,38806
20Wp;Tourist attraction;French;Ukkel;in Brussels;10;50,85011;4,36356
20Wp;Tourist attraction;French;Ukkel;in Brussels;11;50,83701;4,34578
20Wp;Tourist attraction;French;Ukkel;in Brussels;12;50,84663;4,35197
20Wp;Tourist attraction;French;Ukkel;in Brussels;13;50,84139;4,39048
20Wp;Tourist attraction;French;Ukkel;in Brussels;14;50,84309;4,35913
20Wp;Tourist attraction;French;Ukkel;in Brussels;15;50,84129;4,39292
20Wp;Tourist attraction;French;Ukkel;in Brussels;16;50,84196;4,36238
20Wp;Tourist attraction;French;Ukkel;in Brussels;17;50,84783;4,36011
20Wp;Tourist attraction;French;Ukkel;in Brussels;18;50,84169;4,35827
20Wp;Tourist attraction;French;Ukkel;in Brussels;19;50,84659;4,35199
20Wp;Tourist attraction;French;Ukkel;in Brussels;20;50,85107;4,36007
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;1;50,84265;4,36051
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;2;50,84673;4,35241
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;3;50,84139;4,39048
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;4;50,84437;4,35592
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;5;50,84499;4,34999
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;6;50,89494;4,34155
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;7;50,89408;4,33894
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;8;50,84783;4,36011
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;9;50,84129;4,39292
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;10;50,84309;4,35913
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;11;50,85107;4,36007
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;12;50,84013;4,35583
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;13;50,84198;4,3579
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;14;50,84808;4,35525
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;15;50,84659;4,35199
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;16;50,87775;4,37919
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;17;50,84245;4,35924
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;18;50,84696;4,35274
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;19;50,83921;4,3924
20Xq;Tourist attraction;English;Watermaal-Bosvoorde;in Brussels;20;50,84659;4,35468
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;1;50,84499;4,34999
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;2;50,84673;4,35241
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;3;50,89494;4,34155
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;4;50,84659;4,35199
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;5;50,84265;4,36051
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;6;50,89408;4,33894
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;7;50,84196;4,36238
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;8;50,8467;4,35212
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;9;50,84129;4,39292
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;10;50,84139;4,39048
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;11;50,84783;4,36011
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;12;50,83934;4,39342
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;13;50,84535;4,35035
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;14;50,84309;4,35913
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;15;50,85107;4,36007
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;16;50,83983;4,37404
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;17;50,84291;4,36001
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;18;50,8405;4,35561
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;19;50,84245;4,35924
20Yq;Tourist attraction;Dutch;Watermaal-Bosvoorde;in Brussels;20;50,85011;4,36356
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;1;50,84245;4,35924
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;2;50,84499;4,34999
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;3;50,84673;4,35241
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;4;50,89408;4,33894
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;5;50,89494;4,34155
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;6;50,85082;4,34981
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;7;50,84265;4,36051
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;8;50,90308;4,38806
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;9;50,84437;4,35592
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;10;50,85011;4,36356
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;11;50,83701;4,34578
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;12;50,84663;4,35197
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;13;50,84139;4,39048
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;14;50,84309;4,35913
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;15;50,84129;4,39292
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;16;50,84196;4,36238
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;17;50,84783;4,36011
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;18;50,84169;4,35827
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;19;50,84659;4,35199
20Wq;Tourist attraction;French;Watermaal-Bosvoorde;in Brussels;20;50,85107;4,36007
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;1;50,84265;4,36051
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;2;50,84139;4,39048
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;3;50,84673;4,35241
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;4;50,84437;4,35592
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;5;50,84499;4,34999
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;6;50,89494;4,34155
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;7;50,89408;4,33894
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;8;50,84129;4,39292
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;9;50,84783;4,36011
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;10;50,85107;4,36007
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;11;50,84309;4,35913
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;12;50,84013;4,35583
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;13;50,84198;4,3579
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;14;50,84808;4,35525
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;15;50,84659;4,35199
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;16;50,87775;4,37919
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;17;50,84245;4,35924
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;18;50,84696;4,35274
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;19;50,83921;4,3924
20Xr;Tourist attraction;English;Sint-Lambrechts-Woluwe;in Brussels;20;50,84659;4,35468
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;1;50,84499;4,34999
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;2;50,89494;4,34155
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;3;50,84673;4,35241
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;4;50,84265;4,36051
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;5;50,89408;4,33894
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;6;50,84659;4,35199
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;7;50,84196;4,36238
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;8;50,84139;4,39048
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;9;50,84129;4,39292
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;10;50,8467;4,35212
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;11;50,84783;4,36011
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;12;50,84245;4,35924
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;13;50,84291;4,36001
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;14;50,84535;4,35035
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;15;50,83934;4,39342
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;16;50,84309;4,35913
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;17;50,85011;4,36356
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;18;50,83983;4,37404
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;19;50,85107;4,36007
20Yr;Tourist attraction;Dutch;Sint-Lambrechts-Woluwe;in Brussels;20;50,84437;4,35592
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;1;50,84245;4,35924
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;2;50,84499;4,34999
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;3;50,84673;4,35241
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;4;50,89408;4,33894
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;5;50,89494;4,34155
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;6;50,85082;4,34981
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;7;50,84265;4,36051
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;8;50,84261;4,36069
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;9;50,90308;4,38806
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;10;50,84437;4,35592
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;11;50,85011;4,36356
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;12;50,83701;4,34578
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;13;50,84663;4,35197
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;14;50,84139;4,39048
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;15;50,84309;4,35913
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;16;50,84129;4,39292
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;17;50,84196;4,36238
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;18;50,84783;4,36011
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;19;50,84169;4,35827
20Wr;Tourist attraction;French;Sint-Lambrechts-Woluwe;in Brussels;20;50,84659;4,35199
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;1;50,84265;4,36051
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;2;50,84673;4,35241
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;3;50,84139;4,39048
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;4;50,84437;4,35592
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;5;50,84499;4,34999
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;6;50,89494;4,34155
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;7;50,89408;4,33894
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;8;50,84783;4,36011
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;9;50,84129;4,39292
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;10;50,84309;4,35913
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;11;50,85107;4,36007
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;12;50,84013;4,35583
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;13;50,84198;4,3579
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;14;50,84808;4,35525
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;15;50,84659;4,35199
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;16;50,87775;4,37919
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;17;50,84245;4,35924
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;18;50,84696;4,35274
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;19;50,83921;4,3924
20Xs;Tourist attraction;English;Sint-Pieters-Woluwe;in Brussels;20;50,84659;4,35468
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;1;50,84499;4,34999
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;2;50,89494;4,34155
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;3;50,84673;4,35241
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;4;50,84265;4,36051
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;5;50,89408;4,33894
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;6;50,84659;4,35199
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;7;50,84196;4,36238
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;8;50,84139;4,39048
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;9;50,84129;4,39292
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;10;50,8467;4,35212
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;11;50,84783;4,36011
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;12;50,84245;4,35924
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;13;50,84291;4,36001
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;14;50,84535;4,35035
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;15;50,83934;4,39342
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;16;50,84309;4,35913
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;17;50,85011;4,36356
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;18;50,83983;4,37404
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;19;50,85107;4,36007
20Ys;Tourist attraction;Dutch;Sint-Pieters-Woluwe;in Brussels;20;50,84437;4,35592
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;1;50,84245;4,35924
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;2;50,84499;4,34999
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;3;50,84673;4,35241
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;4;50,89408;4,33894
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;5;50,89494;4,34155
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;6;50,85082;4,34981
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;7;50,84265;4,36051
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;8;50,84261;4,36069
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;9;50,90308;4,38806
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;10;50,84437;4,35592
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;11;50,85011;4,36356
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;12;50,83701;4,34578
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;13;50,84663;4,35197
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;14;50,84139;4,39048
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;15;50,84309;4,35913
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;16;50,84129;4,39292
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;17;50,84196;4,36238
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;18;50,84783;4,36011
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;19;50,84169;4,35827
20Ws;Tourist attraction;French;Sint-Pieters-Woluwe;in Brussels;20;50,84659;4,35199
20Za;Tourist attraction;Arabic;Anderlecht;in Brussels;1;50,84673;4,35241
20Za;Tourist attraction;Arabic;Anderlecht;in Brussels;2;50,89494;4,34155
20Za;Tourist attraction;Arabic;Anderlecht;in Brussels;3;50,84499;4,34999
20Za;Tourist attraction;Arabic;Anderlecht;in Brussels;4;50,89408;4,33894
20Za;Tourist attraction;Arabic;Anderlecht;in Brussels;5;50,84139;4,39048
20Za;Tourist attraction;Arabic;Anderlecht;in Brussels;6;50,84783;4,36011
20Za;Tourist attraction;Arabic;Anderlecht;in Brussels;7;50,84198;4,3579
20Za;Tourist attraction;Arabic;Anderlecht;in Brussels;8;50,84696;4,35274
